Sn         band Tmax      Mmax   error   ts1            ts2            ts31           ts32           s      error  b      s1     error  s2     error  b1     s3     error  b3     Ttrans    error  Tpt       error     Tend      Mend      error     Ttail     Mtail     error     w0        error     a0        error  max2  error tmax2
sn2002hh   V    52583.15  16.85  0.10   52586.9637097  52624.5241935  52725.5201613  52847.9395161  1.06   0.11   16.87  nan    nan    1.06   0.11   16.87  0.94   0.17   19.01  nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2003b    V    52645.50  15.75  0.02   52640.2217742  52700.9072581  52719.9596774  52918.2459677  0.65   0.03   15.72  nan    nan    0.65   0.03   15.72  1.05   0.03   18.15  nan       nan    52712.44  0.71      nan         16.26     0.06      nan       18.27     0.06      5.24      0.48      1.95      0.06      nan    nan    nan
sn2003gd   V         nan    nan   nan   52804.7278226  52814.9758065  52842.3387097  53034.375      1.31   0.33   14.07  nan    nan    1.31   0.33   14.07  1.09   0.01   17.08  nan       nan    52838.95  0.04      nan         14.68     0.01      nan       17.20     0.01      2.74      0.04      2.62      0.01      nan    nan    nan
sn2003hg   V    52871.50  17.30  0.02   52867.6209677  52971.7741935  52982.5        52996.8951613  0.82   0.02   17.45  1.35   0.05   0.52   0.04   17.30  nan    nan    nan    52910.02  1.67   nan       nan       52976.78    18.27     0.14      nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2004dj   V    53220.00  11.78  0.02   53220.6774194  53256.2903226  53302.2258065  53467.3870968  0.40   0.05   11.82  nan    nan    0.40   0.05   11.82  0.82   0.01   14.55  nan       nan    53283.93  0.25      nan         12.26     0.01      nan       14.51     0.01      5.44      0.23      2.20      0.01      nan    nan    nan
sn2005au   V    53467.00  17.08  0.05   53465.4435484  53510.4556452  53528.4112903  53579.5725806  1.74   0.20   17.06  nan    nan    1.74   0.20   17.06  1.42   0.62   19.56  nan       nan    53522.06  1.20      nan         17.93     0.24      nan       19.63     0.27      3.85      1.13      1.39      0.24      nan    nan    nan
sn2005ay   V    53458.00  15.07  0.08   53456.8548387  53538.7701613  53667.4254032  53689.108871   0.40   0.01   15.12  nan    nan    0.40   0.01   15.12  0.35   1.45   18.60  nan       nan    53562.20  1.96      nan         15.62     0.66      nan       17.59     0.60      4.25      0.84      2.23      0.66      nan    nan    nan
sn2005bp   V    53517.00  20.31  0.27   53515.75       53571.875      53520.5        53559.25       2.64   1.39   20.22  nan    nan    2.64   1.39   20.22  nan    nan    nan    nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2005ci   V    53550.84  18.11  0.10   53556.138508   53610.694960   53551.302823   53607.099194   -1.23  0.17   17.93  nan    nan    -1.23  0.17   17.93  nan    nan    nan    nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2005dp   V    53632.89  15.26  0.07   53628.6149194  53655.9334677  53627.858871   53656.5383065  0.66   0.38   15.23  nan    nan    0.66   0.38   15.23  nan    nan    nan    nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2005lw   V    53722.86  18.23  0.02   53732.7354839  53809.9129032  53735.6387097  53811.4854839  1.96   0.03   18.20  nan    nan    1.96   0.03   18.20  nan    nan    nan    nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2005z    V    53403.70  17.50  0.02   53403.2413306  53480.4439516  53401.7846774  53480.1868952  1.74   0.02   17.46  1.20   0.22   1.79   0.02   17.49  nan    nan    nan    53413.11  2.36   nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2006be   V    53823.50  16.02  0.01   53820.90625    53877.0262097  53820.6733871  53873.4556452  0.83   0.02   16.02  nan    nan    0.83   0.02   16.02  nan    nan    nan    nan       nan    53892.61  0.35      nan         16.70     0.05      nan       18.92     0.06      1.60      0.00      2.37      0.05      nan    nan    nan       -,
sn2006ca   V    53875.71  16.49  0.02   53879.6612903  53926.1935484  53877.3225806  53930.3870968  0.87   0.06   16.52  nan    nan    0.87   0.06   16.52  0.87   0.06   16.50  nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2006ee   V    53978.90  17.72  0.01   53976.7356855  54040.4897177  54012.8173387  54055.352621   0.30   0.03   17.74  nan    nan    0.30   0.03   17.74  nan    nan    nan    nan       nan    nan       nan       54051.10    18.07     0.17      nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2007aa   V    54153.50  15.70  0.01   54151.1461694  54188.2983871  54235.337702   54255.366935   -0.20  0.03   15.72  0.50   0.20   -0.34  0.05   15.69  1.09   0.25   17.83  54158.53  1.19   54227.23  0.13      nan         15.81     0.03      nan       17.99     0.03      5.08      0.62      2.41      0.03      nan    nan    nan
sn2007ah   V    54169.00  17.65  0.03   54166.8790323  54194.2983871  54165.7479839  54194.983871   -0.62  0.15   17.63  nan    nan    -0.62  0.15   17.63  nan    nan    nan    nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2007it   V    54356.50  13.02  0.01   54353.9112903  54381.9425403  54472.6673387  54647.7872984  1.99   0.04   13.02  3.43   0.14   1.27   0.06   12.93  1.01   0.00   15.65  54363.11  0.35   54459.60  0.06      nan         14.12     0.01      nan       15.59     0.01      4.33      0.06      1.34      0.01      nan    nan    nan
sn2007oc   V    54408.50  14.63  0.01   54407.2217742  54455.4616935  54420.1048387  54454.3165323  1.87   0.01   14.67  2.87   0.09   1.77   0.01   14.59  nan    nan    nan    54417.49  0.50   nan       nan       54458.39    15.68     0.29      nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2007q    V         nan    nan   nan   54134.8709677  54178.3840726  54134.2429435  54171.1169355  0.92   0.16   18.16  nan    nan    0.92   0.16   18.16  nan    nan    nan    nan       nan    54189.46  2.30      nan         18.61     0.42      nan       20.50     0.46      4.70      1.69      1.80      0.42      nan    nan    nan
sn2008aw   V    54540.80  15.91  0.01   54538.5056452  54587.9451613  54619.0600806  54655.9552419  2.53   0.01   15.91  3.12   0.07   2.20   0.03   15.86  1.92   0.09   19.07  54555.80  1.07   54604.58  0.81      nan         17.39     0.02      nan       18.95     0.03      3.06      0.00      1.05      0.02      nan    nan    nan
sn2008bk   V    54591.82  12.79  0.01   54575.638105   54636.778226   54715.2379032  54771.9959677  0.06   0.02   12.80  nan    nan    0.06   0.02   12.80  1.25   0.02   15.89  54628.50  3.66   54673.49  0.77      nan         13.02     0.02      nan       15.70     0.03      6.32      0.00      3.13      0.02      nan    nan    nan
sn2008fq   V    54731.60  15.75  0.06   54735.6969758  54785.7372984  54736.8008065  54787.2090726  2.63   0.03   15.89  4.93   0.12   1.63   0.06   15.67  nan    nan    nan    54752.26  0.43   nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2008ij   V    54826.19  15.06  0.10   54825.042742   54879.532661   54824.534677   54879.151613   1.31   0.14   14.99  nan    nan    1.31   0.14   14.99  nan    nan    nan    nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2009ib   V    55057.51  15.73  0.05   55055.566129   55160.001613   55196.554032   55305.166935   0.38   0.01   15.95  1.45   0.13   0.25   0.02   15.77  0.76   0.23   17.85  55078.01  1.19   55177.73  0.31      nan         16.35     0.04      nan       17.81     0.05      4.81      0.22      1.55      0.04      nan    nan    nan
sn2009kr   V    55147.61  15.38  0.07   55148.7177419  55203.108871   55153.8346774  55192.4959677  2.00   0.10   15.34  nan    nan    2.00   0.10   15.34  nan    nan    nan    nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2009ls   V    55164.13  14.62  0.10   55169.0282258  55240.9475806  55180.6854839  55219.016129   2.46   0.14   14.49  nan    nan    2.46   0.14   14.49  nan    nan    nan    nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2009md   V    55182.83  16.98  0.07   55183.0685484  55258.4072581  55281.4274194  55344.2096774  0.53   0.09   17.05  nan    nan    0.53   0.09   17.05  0.89   0.17   20.42  nan       nan    55278.48  0.14      nan         17.81     0.06      nan       20.38     0.07      2.22      0.15      2.73      0.06      nan    nan    nan
sn2009n    V    54861.82  16.26  0.10   54860.8931452  54930.1552419  54961.4788306  55044.359879   0.28   0.01   16.30  nan    nan    0.28   0.01   16.30  0.74   0.04   18.78  nan       nan    54953.02  0.13      nan         16.72     0.03      nan       18.88     0.03      3.77      0.00      2.28      0.03      nan    nan    nan
sn2010f    V    55227.49  15.27  0.10   55219.0760081  55267.9772177  55219.7745968  55267.7866935  1.89   0.16   15.29  nan    nan    1.89   0.16   15.29  nan    nan    nan    nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2011cj   V    55698.21  15.92  0.07   nan            nan            nan            nan            nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2011cl   V         nan    nan   nan   nan            nan            nan            nan            nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2012a    V    55943.98  13.80  0.05   55942.003024   56021.403226   56046.383065   56223.918347   1.10   0.01   13.92  nan    nan    1.10   0.01   13.92  0.84   0.06   17.55  nan       nan    56038.21  0.14      nan         14.95     0.02      nan       17.58     0.02      5.04      0.09      2.56      0.02      nan    nan    nan
sn2012aw   V    56012.29  13.26  0.05   56019.084677   56113.010081   56209.889113   56287.569556   0.54   0.01   13.30  nan    nan    0.54   0.01   13.30  1.00   0.03   16.52  nan       nan    56137.00  0.52      nan         13.97     0.03      nan       16.00     0.04      6.37      0.61      1.90      0.03      nan    nan    nan
sn2012ec   V    56154.00  14.75  0.02   56152.3387097  56234.5544355  56248.3266129  56353.4959677  0.51   0.04   14.82  nan    nan    0.51   0.04   14.82  1.30   0.24   17.21  nan       nan    56250.02  0.47      nan         15.58     0.12      nan       17.34     0.13      3.76      0.67      1.62      0.12      nan    nan    nan
sn2013cf   V         nan    nan   nan   nan            nan            nan            nan            nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2013ej   V    56511.96  12.32  0.03   56515.8064516  56593.3971774  56606.6179435  56706.7489919  2.33   0.01   12.47  nan    nan    2.33   0.01   12.47  1.57   0.01   16.30  nan       nan    56597.36  0.26      nan         14.22     0.09      nan       16.10     0.16      2.42      0.21      1.86      0.09      nan    nan    nan
sn2014cy   V    56905.61  15.75  0.03   56911.2016129  57004.8548387  56911.8790323  57004.3467742  1.04   0.02   15.89  nan    nan    1.04   0.02   15.89  nan    nan    nan    nan       nan    nan       nan       57009.26    17.14     0.18      nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2015bs   V    56936.68  17.88  0.10   56936.4304435  56990.3971774  56935.0917339  56990.3135081  0.58   0.03   18.03  1.09   0.10   0.34   0.25   17.99  nan    nan    nan    56955.00  9.08   nan       nan       56998.709   18.49     0.59      nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2016aqw  V    57480.00  16.04  0.01   57478.3125     57500.90625    57478.1875     57502.65625    6.96   0.10   16.03  nan    nan    6.96   0.10   16.03  nan    nan    nan    nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2016bkv  V         nan    nan   nan   nan            nan            nan            nan            nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2016esw  V    57615.65  17.80  0.10   57615.9854032  57708.4692742  57616.6003226  57684.4874194  1.47   0.03   17.92  2.17   0.10   1.07   0.09   17.77  nan    nan    nan    57651.54  2.96   nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
sn2016gfy  V         nan    nan   nan   nan            nan            nan            nan            nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan       nan    nan       nan       nan         nan       nan       nan       nan       nan       nan       nan       nan       nan       nan    nan    nan
